cell_id,mission_id,cycle_instance_id,raw_cycle_number,chg_total_dur_s,chg_cc_dur_s,chg_cv_dur_s,chg_energy_Wh,chg_cc_energy_Wh,chg_cv_energy_Wh,chg_cv_fraction,cv_setpoint_V,chg_mean_I_A,chg_mean_C_rate,chg_max_C_rate,chg_cv_mean_I_A_proxy,dis_total_dur_s,dis_flight_Wh_abs,dis_mean_C_rate,dis_mean_C_rate_med,dis_max_C_rate,dis_max_C_rate_p90,dis_vi_R_ohm_med,dis_vi_R_ohm_p90,temp_mean_C,temp_mean_C_med,temp_max_C_max,temp_th_gain_med,temp_th_gain_max,temp_slope_med,gap_count,q0_ah_audit,chg_cum_Wh,dis_cum_Wh,SOH_end_pct,RUL90_event_mission,RUL90_observed,RUL90_missions,RUL85_event_mission,RUL85_observed,RUL85_missions,RUL80_event_mission,RUL80_observed,RUL80_missions,SOH_m_plus_5_pct,SOH_drop_5_pct
VAH05,1411,1438,430,5842.739472799003,1269.531016400084,4573.208456398919,6.591881044993564,4.2219624388409,2.3699186061526643,0.7827164770377983,4.2,1.0234325972727272,0.33740761777416073,0.9907688129843155,0.4441867945974334,979.9492405988276,5.625341148346106,2.0775003457315853,4.658079457062639,5.769458471619604,5.5859229477097525,-0.08261718103250235,-0.07584651187900354,29.674717445945944,29.704472113636367,55.306808,0.0005834565306332463,0.0023739649514984674,0.005487092659497387,0,3.0332231501594253,8956.87172282632,7936.929882028635,78.026611775271,370,True,,730,True,,1220,True,,78.00333639303061,0.023275382240385056
VAH05,1412,1439,431,5923.935409799218,1267.0210181996226,4656.914391599596,6.592491718592105,4.216194553302318,2.3762971652897864,0.786118360422406,4.2,1.0095465124378111,0.33282962131709615,0.9909634244490108,0.43737676289499794,979.9412406999618,5.62389248191322,2.076170357537285,4.656153782718603,5.762772514472359,5.580171771770362,-0.08250536678248171,-0.07572327267925355,29.674692793565683,29.65675777272727,55.275234,0.0006171140063191708,0.0023815771357300073,0.005511697013854451,0,3.0332231501594253,8963.464214544912,7942.5537745105485,78.02195669882292,370,True,,730,True,,1220,True,,77.99868131658253,0.023275382240385056
VAH05,1413,1440,432,5836.25747770071,1264.8910199012607,4571.36645779945,6.574131436089907,4.207464220507094,2.366667215582813,0.7832701821785311,4.2,1.0230397704545453,0.33727810972324107,0.9910284048313441,0.44375613239448986,979.9432407002896,5.625275103451656,2.0780317073082,4.657928022990501,5.774391507950682,5.589856453228256,-0.0826781077249469,-0.07583851283689601,29.671816861788614,29.83990134090909,55.133175,0.0005893547510706027,0.0024130205912633188,0.005742507128311217,0,3.0332231501594253,8970.038345981002,7948.179049614,78.01730162237484,370,True,,730,True,,1220,True,,77.99402624013446,0.023275382240385056
VAH05,1414,1441,433,5904.547424798831,1265.323019599542,4639.224405199289,6.586162837570686,4.211157733098782,2.375005104471905,0.78570364016635,4.2,1.0142969087,0.33439574290691043,0.9912879637101424,0.43880581820841436,979.939240699634,5.624198849753426,2.0799318752312335,4.663387415437339,5.788476854753389,5.602968116311107,-0.08294674223933067,-0.07619646645810194,29.511687741239893,29.776401999999997,55.417305,0.0006178673958231324,0.002439156332231776,0.005917777291709104,0,3.0332231501594253,8976.624508818573,7953.803248463753,78.01264654592677,370,True,,730,True,,1220,True,,77.98937116368637,0.023275382240399267
VAH05,1415,1442,434,5812.495496097952,1267.3110179994255,4545.184478098527,6.581263544932316,4.214934924441509,2.366328620490807,0.7819678279578544,4.2,1.0281278953807107,0.33895557447749025,0.9908985759395993,0.4462484822079071,979.9432405997068,5.6249571895610275,2.081847338150697,4.666279571774434,5.800679715594029,5.613768970181117,-0.08317793384677927,-0.07642351653642988,29.52278307629428,29.679717545454547,55.385738,0.0006157720221776641,0.002438687007136654,0.005734955387169994,0,3.0332231501594253,8983.205772363506,7959.428205653315,78.00799146947868,370,True,,730,True,,1220,True,,77.9847160872383,0.023275382240385056
VAH05,1416,1443,435,5925.459408599883,1271.4610147997737,4653.99839380011,6.6066085295980415,4.230443575595011,2.3761649540030305,0.7854240613049436,4.2,1.0096189930348258,0.33285351688739434,0.9911582996595502,0.43762645479854906,979.9392407033592,5.6239376546386275,2.080552336036543,4.6652482522613745,5.793214719159853,5.607407552295003,-0.08311284647669241,-0.07637849966460822,29.497162193029485,29.730660840909092,55.725113,0.0006286942782874528,0.0024280956376602682,0.005682216101112493,0,3.0332231501594253,8989.812380893105,7965.052143307953,78.00333639303061,370,True,,730,True,,1220,True,,77.98006101079022,0.023275382240385056
VAH05,1417,1444,436,5851.245466100052,1267.7370177004486,4583.508448399603,6.586593711458589,4.216146917427803,2.3704467940307854,0.7833389446665249,4.2,1.0233281223737374,0.33737317424863766,0.9908335955572659,0.44328739885929713,979.9412406999618,5.625382988196738,2.081712405324364,4.6664092834458035,5.799251531848374,5.612431646878745,-0.08322625844452644,-0.07654036337009064,29.49039406504065,29.51271790909091,55.283134,0.0005959959083866042,0.002410134686698683,0.005693665549960896,0,3.0332231501594253,8996.398974604563,7970.67752629615,77.99868131658253,370,True,,730,True,,1220,True,,77.97540593434215,0.023275382240385056
VAH05,1418,1445,437,5936.871399700642,1269.8770160004497,4666.994383700192,6.6029088954126705,4.22485244302774,2.3780564523849304,0.7861033311140138,4.2,1.009607232885572,0.3328496397742802,0.9913530100289368,0.43675520784067196,979.9452408012003,5.624355774000961,2.0813178716008998,4.666668999839481,5.798796899949654,5.612314609660438,-0.08321141540133434,-0.07648646617024431,29.476855513440857,29.625545659090907,55.535698,0.0006336359909471693,0.002425344193837124,0.005218892915576727,0,3.0332231501594253,9003.001883499976,7976.301882070151,77.99402624013446,370,True,,730,True,,1220,True,,77.97075085789407,0.023275382240385056
VAH05,1419,1446,438,5868.037453198805,1267.9190174993128,4600.118435699493,6.588792746327158,4.216474864475688,2.3723178818514694,0.7839279269071229,4.2,1.0186953674371861,0.3358458369222336,0.9906389840925706,0.44203542924478173,979.9472407009453,5.62519547207551,2.0811098042498877,4.664858750933593,5.797109915594503,5.6102120937279505,-0.08306669398726602,-0.07623356527813706,29.488196216216217,29.63307972727273,55.654083,0.0006059282027753611,0.0024268391391579314,0.0053258337035556845,0,3.0332231501594253,9009.590676246302,7981.9270775422265,77.98937116368637,370,True,,730,True,,1220,True,,77.96609578144599,0.023275382240385056
VAH05,1420,1447,439,5944.8833935,1270.3850155994296,4674.498377900571,6.606604243161511,4.2266651810396665,2.3799390621218453,0.7863061507668192,4.2,1.009759077761194,0.33289970034289146,0.9910934181819081,0.4363992887829815,979.9492406994104,5.624123980177268,2.07838106776829,4.658908717954045,5.782440371747174,5.596710943969864,-0.0828527511462242,-0.07596615252693105,29.686161388739947,29.794160659090906,55.425194,0.0006136585598298796,0.0024310470656569794,0.005505362471793394,0,3.0332231501594253,9016.197280489463,7987.551201522404,77.9847160872383,370,True,,730,True,,1220,True,,77.96144070499791,0.023275382240385056
VAH05,1421,1448,440,5834.895478701219,1265.5710193999112,4569.324459301308,6.577221314449882,4.208731666075376,2.3684896483745055,0.7831030523135244,4.2,1.023217778080808,0.337336795687791,0.9905741026149288,0.44429630734330283,979.9492407031357,5.625308035114685,2.079844053036644,4.661216640615151,5.790034603644946,5.603435408010345,-0.08300115539082714,-0.07615235245605607,29.717140528455285,29.733710363636362,55.393627,0.0005624992042313013,0.002401338376988484,0.005770644019179878,0,3.0332231501594253,9022.774501803913,7993.176509557518,77.98006101079022,370,True,,730,True,,1220,True,,77.95678562854984,0.023275382240385056
VAH05,1422,1449,441,5771.513527901843,1270.639015501365,4500.874512400478,6.582666548867431,4.227475022039795,2.3551915268276358,0.7798430152925088,4.2,1.0322623323112246,0.3403186251749955,0.9910934181819081,0.4485207461042995,979.9512406997383,5.624381615727602,2.0792796097800204,4.659485881776157,5.789904379134434,5.602721118328134,-0.08300196958912207,-0.07615509834741256,29.844301667567567,29.888333704545456,55.393627,0.0006217912671278321,0.002392240097157263,0.005903649941606902,0,3.0332231501594253,9029.35716835278,7998.800891173246,77.97540593434215,370,True,,730,True,,1220,True,,77.95213055210176,0.023275382240385056
VAH05,1423,1450,442,5861.737457998097,1269.6890161987394,4592.0484417993575,6.592462618688941,4.222377103440617,2.3700855152483244,0.7833937419926064,4.2,1.0184470289447236,0.3357639641155958,0.9906389181561097,0.44239556615322245,979.9472406003624,5.625321660586336,2.080636985523772,4.662594236442658,5.796460771135778,5.608978818161066,-0.08310884604931659,-0.07625452307395358,29.672326536388137,29.721871727272728,55.369949,0.0006032441386780639,0.002437815320780074,0.005732155293839312,0,3.0332231501594253,9035.94963097147,8004.426212833832,77.97075085789407,370,True,,730,True,,1220,True,,77.94747547565368,0.023275382240399267
VAH05,1424,1451,443,5929.273405700922,1268.7310170009732,4660.542388699949,6.595180544101636,4.221321974014594,2.373858570087042,0.7860225140265746,4.2,1.0091028087064675,0.33268334004816935,0.9910284707678052,0.4365877933330096,979.9492406006902,5.624307869638126,2.0818975827036463,4.6668564791769755,5.80580726448511,5.617870943357521,-0.0833034508537562,-0.07650527948679028,29.626708720430102,29.884925590909088,55.969784,0.0006319742597560909,0.0024545100896233274,0.005553231127858531,0,3.0332231501594253,9042.544811515572,8010.05052070347,77.96609578144599,370,True,,730,True,,1220,True,,77.9428203992056,0.023275382240385056
VAH05,1425,1452,444,5855.957462498918,1267.5690177995712,4588.388444699347,6.588992524423946,4.2151822294276355,2.3738102949963107,0.7835419697091413,4.2,1.0237089912626263,0.33749873998186397,0.9907687470478544,0.443444264384113,979.9512406997383,5.62523585153053,2.0830512862140176,4.667382945186839,5.813856128281602,5.624452852769279,-0.08341966085941661,-0.07659137872164204,29.586623810298107,29.670748795454543,55.756687,0.0005906243729866945,0.0024432081015860994,0.005887815575474057,0,3.0332231501594253,9049.133804039997,8015.675756555001,77.96144070499791,370,True,,730,True,,1220,True,,77.93816532275753,0.023275382240385056
VAH05,1426,1453,445,5930.415404601023,1271.4430146999657,4658.972389901057,6.607775231405986,4.229895565282517,2.3778796661234693,0.7856064157472786,4.2,1.0097022744278608,0.33288097328902133,0.9911582337230891,0.43747470480421946,979.9492405988276,5.624284703022031,2.082370415651351,4.667476794749688,5.8102210511856685,5.621583759540995,-0.08336737359844854,-0.07653668873971078,29.628715185983825,29.76671606818182,56.182888,0.0005979631591157644,0.00248907307186047,0.005544338421499104,0,3.0332231501594253,9055.741579271404,8021.300041258022,77.95678562854984,370,True,,730,True,,1220,True,,77.92229545434517,0.03449017420466305
VAH05,1427,1454,446,5726.873562600464,1270.0610159002244,4456.812546700239,6.57352633340962,4.222900272842007,2.3506260605676133,0.7782278581817487,4.2,1.0416051783659794,0.34339879619843755,0.9907039315066737,0.4520769757572883,979.9472406990826,5.625631070341668,2.0848280020121654,4.670072896376811,5.82729200094328,5.636032416243912,-0.08361060894541572,-0.07678397877616255,29.628193156593404,29.844565409090908,56.167099,0.0005815315337920397,0.002498915407137225,0.0059880564012659,0,3.0332231501594253,9062.315105604814,8026.925672328364,77.95213055210176,370,True,,730,True,,1220,True,,77.90642558593282,0.04570496616894104
VAH05,1428,1455,447,5932.913402799517,1276.7950106989592,4656.118392100558,6.622749188625154,4.246989537763787,2.375759650861367,0.7847945985362793,4.2,1.0095004454726368,0.332814433853829,0.9910933522454471,0.4373525850371138,979.9452406000346,5.624428604158924,2.0832415817494776,4.669178761334037,5.81625786387419,5.627023319765613,-0.08347772293901545,-0.07665674762336304,29.56792057908847,29.78537131818182,56.032928,0.000653404742599012,0.0024717561781298094,0.005859070394042124,0,3.0332231501594253,9068.93785479344,8032.5501009325235,77.94747547565368,370,True,,730,True,,1220,True,,77.89055571752047,0.05691975813320482
VAH05,1429,1456,448,5883.075441300869,1269.5430162008852,4613.532425099984,6.595522124546445,4.221174710732945,2.3743474138135,0.7842041923704852,4.2,1.0186795316080401,0.3358406161295778,0.9906389840925706,0.4411272618468161,979.9452406987548,5.62539982474465,2.0841356400818594,4.6693590975549215,5.821969280127586,5.6316574001824335,-0.08360236005141297,-0.07674979637378311,29.563837056756764,29.729764113636364,55.922428,0.0006143865206839786,0.0024757874651789523,0.005691108745072216,0,3.0332231501594253,9075.533376917985,8038.175500757268,77.9428203992056,370,True,,730,True,,1220,True,,77.87468584910812,0.06813455009748282
VAH05,1430,1457,449,5958.785382701084,1270.64101540111,4688.144367299974,6.609485531252884,4.227379767775549,2.382105763477335,0.7867617418996327,4.2,1.0053675383168317,0.3314518874959759,0.9912231811371919,0.43552518441307286,979.9472406990826,5.62429676236512,2.0840103087678354,4.669517748006404,5.8237218712614505,5.633072396635884,-0.08361104756184312,-0.07672284394112844,29.53730217426273,29.635461598484845,55.961895,0.0006221733484489941,0.002477261544247495,0.003507828860486943,0,3.0332231501594253,9082.142862449238,8043.799797519633,77.93816532275753,370,True,,730,True,,1220,True,,77.85881598069578,0.0793493420617466
VAH05,1431,1459,450,7187.518430799246,2043.4904165994376,5144.028014199808,9.286893821605176,6.631894117263114,2.6549997043420617,0.7156890189188422,4.2,1.1893886994238683,0.3921204080752695,0.9914178915065787,0.4423992299441627,979.9512406010181,5.624537795961423,2.073741401175706,4.664902085841029,5.704095657812259,5.535982474325182,-0.08170731291968392,-0.07620770289083957,29.15412500970874,29.380496444444443,54.446518,0.0005858757719258382,0.002298642775940255,0.005697806777579684,0,3.0332231501594253,9091.429756270843,8049.424335315594,77.92229545434517,370,True,,730,True,,1220,True,,77.84294611228343,0.0793493420617466
VAH05,1432,1460,451,5858.951460000128,1259.2210242003202,4599.730435799807,6.578818924979624,4.18963906447613,2.389179860503494,0.7850774097042454,4.2,1.0110110616666668,0.3333124572827846,0.9906390500290316,0.4452148838813533,979.9492406994104,5.625272368429551,2.0756606421897423,4.668385435813886,5.715843886754178,5.546393577774113,-0.08194608514836446,-0.07644585044348556,29.466824217391302,29.672196488372094,54.178165,0.0006011828109321798,0.002276905348114045,0.005848351998811394,0,3.0332231501594253,9098.008575195823,8055.049607684024,77.90642558593282,370,True,,730,True,,1220,True,,77.82707624387108,0.0793493420617466
VAH05,1433,1461,452,5827.99348420091,1262.7490216009319,4565.244462599978,6.575337335818155,4.20269756404664,2.372639771771514,0.7833303992147358,4.2,1.0242190338939394,0.33766689201225003,0.9908986418760604,0.44547258084593205,979.9492406994104,5.624578108805471,2.076752647272805,4.670260668765244,5.727527497964298,5.556298684821189,-0.08211259744831347,-0.07654462968250565,29.56848441032609,29.71792538636364,54.722755,0.0006511921735968918,0.0023194415675727932,0.005639099802751759,0,3.0332231501594253,9104.583912531642,8060.674185792829,77.89055571752047,370,True,,730,True,,1220,True,,77.81120637545872,0.0793493420617466
VAH05,1434,1462,453,5836.229477798566,1263.8270207997411,4572.402456998825,6.5777275974275895,4.203798080861677,2.3739295165659127,0.7834514517279642,4.2,1.0239565434848485,0.33758035356911664,0.9907038655702126,0.4450169790654522,979.9492405988276,5.625590997141482,2.079347691438548,4.673325651892941,5.7470001833144995,5.572772579924282,-0.08247458602388194,-0.0767678053693382,29.470019864130435,29.670031409090907,55.006889,0.0006131168199368368,0.002346201139306223,0.005548363013326026,0,3.0332231501594253,9111.161640129068,8066.299776789971,77.87468584910812,370,True,,730,True,,1220,True,,77.79533650704637,0.0793493420617466
VAH05,1435,1463,454,5921.231411900371,1265.5050194002688,4655.7263925001025,6.592923055355914,4.211331000697775,2.3815920546581397,0.7862767165531004,4.2,1.0103027059701493,0.3330789249439324,0.9911582996595502,0.43846318408376284,979.9452406987548,5.624351068847867,2.079243344080025,4.672474631969399,5.752906771492509,5.5772381926832,-0.08254964794632816,-0.07669217507917292,29.477937532258068,29.759361113636363,55.172634,0.000645323821520081,0.0023792502023469476,0.005364196085587477,0,3.0332231501594253,9117.754563184424,8071.924127858819,77.85881598069578,370,True,,730,True,,1220,True,,77.77946663863402,0.07934934206176081
VAH05,1436,1464,455,5876.419446500018,1264.3630202002823,4612.056426299736,6.584266686161395,4.205553265579986,2.378713420581409,0.7848412572126154,4.2,1.0193938438693468,0.3360761122424401,0.9907038655702126,0.442079850978107,979.9452406018972,5.6251985475389725,2.0809545090161645,4.673195903590204,5.766796946370604,5.588506140443063,-0.08273571984860745,-0.07676796701381829,29.499933609756102,29.67272211363636,55.354164,0.0005927508532942434,0.0023530216321131525,0.005774541248476009,0,3.0332231501594253,9124.338829870585,8077.549326406358,77.84294611228343,370,True,,730,True,,1220,True,,77.76359677022167,0.07934934206176081
VAH05,1437,1465,456,5963.519379101694,1267.4710178002715,4696.048361301422,6.604474792767336,4.216970280136381,2.3875045126309553,0.7874625808642555,4.2,1.005904559009901,0.3316289337159486,0.9912230822325004,0.4357775478340328,979.9512406028807,5.624440166849457,2.0796187869354985,4.670289387757155,5.762643279008763,5.584391309656762,-0.08264251018417468,-0.0765842662820447,29.621256188172044,29.83057422727273,55.472549,0.0006278889200088094,0.0024035497720150296,0.005739462944051406,0,3.0332231501594253,9130.943304663353,8083.173766573207,77.82707624387108,370,True,,730,True,,1220,True,,77.74772690180932,0.07934934206176081
VAH05,1438,1466,457,5815.91349349916,1265.5430193003267,4550.370474198833,6.573120027792626,4.208094803750212,2.3650252240424137,0.7823999581983277,4.2,1.027672146208122,0.33880532203972785,0.9905740366784677,0.4454943810058796,979.9452406987548,5.625656672660966,2.082156609242487,4.673188723842226,5.779974018422787,5.5990348086019885,-0.08297149247513533,-0.07691328897305394,29.637265730978257,29.77048268181818,55.377838,0.0006063558752240495,0.002400698451244248,0.005885866335822375,0,3.0332231501594253,9137.516424691146,8088.799423245868,77.81120637545872,370,True,,730,True,,1220,True,,77.73185703339698,0.0793493420617466
VAH05,1439,1467,458,5933.1214026995,1269.7750160992146,4663.346386600286,6.605775458808022,4.224576548543058,2.3811989102649647,0.785985330500488,4.2,1.0100813619402984,0.3330059517339531,0.9908986418760604,0.4376744655371692,979.9472406003624,5.62482102356054,2.0818715080654933,4.673304076017641,5.781531767314343,5.60047571808462,-0.08299076665595373,-0.07682026855582258,29.64722544086022,29.806896181818182,55.606728,0.0006297493966848969,0.0024398990251566226,0.005697198548758596,0,3.0332231501594253,9144.122200149954,8094.4242442694285,77.79533650704637,370,True,,730,True,,1220,True,,77.71598716498463,0.0793493420617466
VAH05,1440,1468,459,5840.4134745988995,1267.4810178987682,4572.932456700131,6.582201178924477,4.214714760499354,2.3674864184251234,0.782980944172653,4.2,1.0230079296969696,0.3372676123888876,0.9905092211372868,0.44375771830230837,979.9481907002628,5.625320687210711,2.084856663040324,4.678013551114499,5.803275963746621,5.619286071683893,-0.08332771370456543,-0.07713843398133255,29.552892209239136,29.804923227272727,55.922428,0.0006410901282394307,0.002463146245190488,0.005958087324190038,0,3.0332231501594253,9150.704401328878,8100.049564956639,77.77946663863402,370,True,,730,True,,1220,True,,77.70011729657227,0.0793493420617466
VAH05,1441,1469,460,5983.157566398382,1270.6427574995905,4712.514808898792,6.6137793386676265,4.226878962928724,2.3869003757389025,0.7876300693407168,4.2,1.001113364187192,0.33004936156265785,0.9910932533407555,0.4341449715792588,979.9525840990245,5.624653971933347,2.0863463949169416,4.681821564895136,5.818140020153955,5.632423581859465,-0.08355106853855945,-0.07736515401694985,29.39735655107527,29.741602795454547,56.103962,0.0006389518930999334,0.0025013343266656897,0.00573226927197632,0,3.0332231501594253,9157.318180667546,8105.674218928572,77.76359677022167,370,True,,730,True,,1220,True,,77.68424742815992,0.0793493420617466
VAH05,1442,1470,461,5876.915502998978,1268.110755899921,4608.804747099057,6.595187094699788,4.2160567084711795,2.379130386228608,0.7842217137114177,4.2,1.0194710058291458,0.336101551175212,0.9905092211372868,0.442469301406391,979.9465840999037,5.625392334057034,2.0902440623527903,4.688903726910366,5.848970920279151,5.659295195309902,-0.08394443168438945,-0.07772770084277492,29.240787412568306,29.44975606818182,55.788258,0.0005832108578308294,0.0025314527562698462,0.0060113121366487405,0,3.0332231501594253,9163.913367762245,8111.29961126263,77.74772690180932,370,True,,730,True,,1220,True,,77.66837755974757,0.0793493420617466
VAH05,1443,1471,462,5982.177565699443,1275.3587603010237,4706.8188053984195,6.628685825675939,4.24073488439301,2.3879509412829294,0.7868069367225633,4.2,1.005777865940594,0.3315871652528205,0.9910284048313441,0.4348616713650968,979.9505839999765,5.624628823385811,2.091409886212925,4.692819949749809,5.8603954011974695,5.669836852951647,-0.0841899017133057,-0.07805027109360185,29.12643626829268,29.572988454545452,56.403881,0.0006035363435798175,0.002574854115636043,0.005841887532499242,0,3.0332231501594253,9170.54205358792,8116.924240086016,77.73185703339698,370,True,,730,True,,1220,True,,77.65250769133522,0.07934934206176081
VAH05,1444,1472,463,5914.729525601491,1274.1647597011179,4640.5647659003735,6.615261148439485,4.235192910128369,2.3800682383111167,0.7845776794719039,4.2,1.0145283127,0.33447203271103765,0.9906389840925706,0.4396142695759015,979.9465842004865,5.625848828443427,2.093006480083686,4.69486082974379,5.8721439598216945,5.679793786057085,-0.08426952455320139,-0.07802392768581767,29.07116482880435,29.510744545454546,56.324951,0.0006398514925560674,0.002558091790765742,0.006357223798889424,0,3.0332231501594253,9177.15731473636,8122.55008891446,77.71598716498463,370,True,,730,True,,1220,True,,77.63663782292286,0.07934934206176081
VAH05,1445,1473,464,5990.78957089968,1276.370760800317,4714.418810099363,6.634858130702138,4.2448097354682295,2.3900483952339084,0.7869444844131563,4.2,1.001584710591133,0.3302047561316054,0.9910933522454471,0.43454198549604794,979.9505841005594,5.624459728902194,2.0938726030121986,4.697212160575068,5.88428187324823,5.690399863621246,-0.084502359941078,-0.07828276626663623,29.039259269541777,29.449038613636365,56.648552,0.0006471085854284775,0.0025744109577047957,0.005991219548902805,0,3.0332231501594253,9183.792172867063,8128.174548643362,77.70011729657227,370,True,,730,True,,1220,True,,77.62076795451051,0.07934934206176081
VAH05,1446,1474,465,5957.705551199615,1275.5467603001744,4682.158790899441,6.632161289066767,4.239658160845694,2.3925031282210734,0.7858996640001222,4.2,1.0065245023267326,0.33183331805766747,0.9907038655702126,0.43798535219107604,979.9485839996487,5.6255580101541325,2.0937434063347564,4.695149448286215,5.883567781375402,5.68914060908872,-0.08447098837866977,-0.0782045999266763,29.03300655135135,29.314326136363636,56.380203,0.0006282713513311583,0.0025782442296261336,0.006095114852150781,0,3.0332231501594253,9190.424334156129,8133.800106653516,77.68424742815992,370,True,,730,True,,1220,True,,77.60489808609817,0.0793493420617466
VAH05,1447,1475,466,6033.823596199974,1277.2827611993998,4756.540835000575,6.6464338040613935,4.247498110791349,2.3989356932700447,0.788312876431486,4.2,0.9976739250490196,0.32891543933936485,0.9910932533407555,0.43229537295273074,979.9485840983689,5.624528672714499,2.0906386222569076,4.688954278197148,5.861304664994911,5.669214149013792,-0.08413431715688394,-0.07778813241653768,29.166371364611255,29.340156636363634,56.356525,0.0006081051141299497,0.002517387238474879,0.006001568359925039,0,3.0332231501594253,9197.07076796019,8139.424635326231,77.66837755974757,370,True,,730,True,,1220,True,,77.58902821768582,0.0793493420617466
VAH05,1448,1476,467,5914.667525298893,1273.4207588993013,4641.246766399592,6.616975841436052,4.232744319437065,2.384231521998988,0.7847012104311054,4.2,1.0150461086,0.33464274085691625,0.9907038655702126,0.44031854407120896,979.9485840983689,5.625731856427974,2.0894855470822242,4.684013988855359,5.851956852916361,5.660126126591654,-0.08403579307373493,-0.07762753092448485,29.329512140540537,29.51540818181818,56.41177,0.0005814268237246199,0.0025264245722945323,0.005779770253496333,0,3.0332231501594253,9203.687743801625,8145.050367182658,77.65250769133522,370,True,,730,True,,1220,True,,77.57315834927347,0.0793493420617466
VAH05,1449,1477,468,5974.945561399683,1274.6987596992403,4700.246801700443,6.6302589674940755,4.239871528533325,2.390387438960751,0.7866593516877782,4.2,1.0063373316831683,0.33177161120845183,0.9911582337230891,0.4359140286778065,979.9485841020942,5.6246488589403585,2.0894798186905637,4.684439462185762,5.855527312280496,5.66322909644717,-0.08403829023559065,-0.07756650986208156,29.444036760107817,29.682049386363634,56.664333,0.0006280817430187209,0.0025316582183435854,0.005720941136374833,0,3.0332231501594253,9210.31800276912,8150.675016041599,77.63663782292286,370,True,,730,True,,1220,True,,77.55728848086112,0.0793493420617466
VAH05,1450,1478,469,5878.811504101381,1271.9347581006587,4606.876746000722,6.605221707855504,4.228172884128723,2.3770488237267813,0.7836408333192368,4.2,1.0192048719095477,0.336013811531136,0.9906389840925706,0.4422671872230987,979.9485840983689,5.625492967676211,2.0934379621434487,4.691420887941104,5.8873327532995425,5.690867485002787,-0.08448429536513763,-0.0780767375238041,29.321840480978263,29.58913225,56.680122,0.0006049053365641884,0.002569827743432635,0.006022640397170753,0,3.0332231501594253,9216.923224476976,8156.300509009275,77.62076795451051,370,True,,730,True,,1220,True,,77.54141861244877,0.0793493420617466
VAH05,1451,1479,470,6006.947580398992,1276.8067610003054,4730.140819398686,6.637299146684178,4.245822535542749,2.3914766111414285,0.7874449969953795,4.2,1.00147221773399,0.33016766922715635,0.9909635233537024,0.4333564630586758,979.9525841996074,5.624792010033859,2.095921651908813,4.699101569865544,5.909855989018751,5.7114303637994634,-0.08486779960167223,-0.07852896634679532,29.1252056361186,29.5487725,56.877438,0.0006561565905147673,0.0025981081603672403,0.005810951115394922,0,3.0332231501594253,9223.560523623659,8161.925301019309,77.60489808609817,370,True,,730,True,,1220,True,,77.52554874403641,0.07934934206176081
VAH05,1452,1480,471,5931.941535700113,1276.5027609001845,4655.438774799928,6.627728933355382,4.241990374642766,2.385738558712616,0.7848086072295508,4.2,1.0104477082089551,0.33312672961626527,0.9907688129843155,0.43925371238475713,979.9485839996487,5.625756880022509,2.098034377326566,4.701517664954087,5.92751146550329,5.726372686786026,-0.08502546720296375,-0.07863355524227454,29.024131737127377,29.223023068181817,56.909004,0.0006204697610449757,0.002606451977878485,0.006125681544638326,0,3.0332231501594253,9230.188252557014,8167.551057899332,77.58902821768582,370,True,,730,True,,1220,True,,77.50967887562406,0.07934934206176081
VAH05,1453,1481,472,6038.757599400356,1280.1267632003874,4758.630836199969,6.653665914390185,4.256113701286234,2.397552213103952,0.7880148785360249,4.2,0.9974442575000001,0.3288397220123995,0.9910284048313441,0.4318563101083439,979.9465840980411,5.624519397612659,2.0988775640631823,4.704236664818275,5.93887000996059,5.73640716116962,-0.08521079129853745,-0.07883397405650343,28.940633584905658,29.365628340909094,57.335209,0.0006525424167854923,0.002660426242375627,0.005977086276797274,0,3.0332231501594253,9236.841918471404,8173.1755772969445,77.57315834927347,370,True,,730,True,,1220,True,,77.49380900721171,0.07934934206176081
VAH05,1454,1482,473,5939.369540199637,1278.1767616998404,4661.192778499797,6.638456884517672,4.247364226639694,2.3910926578779783,0.7847958856493584,4.2,1.011163752039801,0.3333627965969647,0.9907038655702126,0.4396960370144725,979.9485841002315,5.625973433066985,2.1009838942906525,4.706234319798923,5.956719999005133,5.7511804230701316,-0.0853832584638512,-0.07898836133563085,28.915504683923704,29.23629709090909,57.145786,0.0006238140811489197,0.00266683752999735,0.006118135045355103,0,3.0332231501594253,9243.48037535592,8178.8015507300115,77.55728848086112,370,True,,730,True,,1220,True,,77.47793913879936,0.07934934206176081
VAH05,1455,1483,474,6052.9296077005565,1283.9247651994228,4769.004842501134,6.674466302582553,4.267851097426447,2.406615205156106,0.7878837441681117,4.2,0.9985589140686275,0.3292072045593294,0.9911582337230891,0.4325458038136722,979.9505840986967,5.624979964391377,2.0954475803899384,4.695603787133997,5.911803092712618,5.711689889710031,-0.08488254017529098,-0.0784087587743029,29.093576567204305,29.288854954545457,57.232605,0.0006353271186976028,0.0026134495605999587,0.0060328697940728775,0,3.0332231501594253,9250.154841658503,8184.426530694403,77.54141861244877,370,True,,730,True,,1220,True,,77.46206927038702,0.0793493420617466
