cell_id,mission_id,chg_total_dur_s,chg_cc_dur_s,chg_cv_dur_s,chg_energy_Wh,chg_cv_energy_Wh,chg_mean_C_rate_med,chg_max_C_rate_p90,dis_total_dur_s,dis_flight_Wh_abs,dis_mean_C_rate_med,dis_max_C_rate_p90,dis_vi_R_ohm_med,dis_vi_R_ohm_p90,dis_dSOC_sum,dis_dSOC_baseline_sum,temp_mean_C_med,temp_max_C_max,temp_th_gain_med,temp_th_gain_max,SOH_end_pct,RUL_med,chg_cv_fraction,cv_setpoint_V,chg_cv_mean_I_A_proxy,chg_cum_Wh,dis_cum_Wh
VAH10,267.0,3881788.100270631,3873999.8883054703,7788.211965160444,11803.325494586748,4.396426289569624,0.6200940854002476,1.0603241999623776,2019.878434878774,13.335591883640479,5.502052760390612,6.851112516689659,-0.07479028273151325,-0.06698339965616033,-4.9892973144417,138.39705485008352,39.04131983333333,69.577164,0.0006384997529068387,0.002681444471186126,94.75635591489312,140.0,0.002006346499083107,4.2,0.48385501164028044,7407732.220281908,8488.949900687803
VAH10,268.0,3882761.4095164295,3874996.30953327,7765.099983159453,11805.840037490505,4.393959627732022,0.6200703141624295,1.0601574427803706,2019.878434899263,13.335390378066894,5.502265153109557,6.853301586005345,-0.0748221153002867,-0.0669169321115157,-5.028344738694642,138.41195004355225,39.01942572222222,69.569283,0.0006377074722870533,0.0026678689327506075,94.75635591489312,139.0,0.0019998910991871994,4.2,0.4850228738396982,7419538.0603193985,8502.285291065871
VAH10,269.0,3883741.122757349,3875957.35678852,7783.765968829393,11812.128617476314,4.397704787128267,0.6201147206363776,1.0603033584003063,2019.8784348694608,13.335585129663382,5.502400237308167,6.854239632623103,-0.07482234556985935,-0.06691984528603709,-4.993966302320857,138.4166617303797,39.06803161111111,69.687515,0.0006436348297284829,0.0026908675606342703,94.75635591489312,138.0,0.002004192793185745,4.2,0.48427217123497796,7431350.188936875,8515.620876195535
VAH10,270.0,3884704.73001055,3876920.606042229,7784.123968320899,11812.757700341685,4.39625921009784,0.6200966286602252,1.0603033584003063,2019.878434789367,13.335912172725466,5.502963927309965,6.855942398823796,-0.07485975895726703,-0.06698016451599197,-5.028821139867219,138.43471913369797,39.05752172222222,69.687515,0.000650203409729967,0.0026819439532734623,94.75635591489312,137.0,0.00200378780610689,4.2,0.48409072047406,7443162.946637217,8528.95678836826
VAH10,271.0,3885644.2832825007,3877860.8193137012,7783.4639687994495,11807.894556928908,4.3946916866501216,0.6201093004357825,1.0603728514328234,2019.8784347902983,13.335601894291475,5.5032880902033945,6.858374619696981,-0.07491449950232448,-0.067054214800578,-5.005132288679207,138.44743602725688,39.026870222222215,69.829391,0.0006481789367037217,0.002704138531322585,94.75635591489312,136.0,0.0020031334320248593,4.2,0.48395914770814624,7454970.841194145,8542.292390262552
VAH10,272.0,3886618.142528098,3878840.362554689,7777.779973409139,11818.728914465413,4.394182452176709,0.6200430507448123,1.0602060977773073,2019.8784349989146,13.335661158296407,5.503577732667825,6.860563512688115,-0.07491472819596579,-0.06705903047027895,-5.012357879622115,138.4633300437733,39.052705388888896,69.671753,0.0006392557479215255,0.0026647511068871527,94.75635591489312,135.0,0.0020011690596262147,4.2,0.484256704964984,7466789.570108611,8555.628051420848
VAH10,273.0,3887609.7177597294,3879823.3997930493,7786.317966680042,11819.018645088754,4.394663229966129,0.6200347556793757,1.0603659148249396,2019.8784349607304,13.335987468758212,5.503990763135568,6.861779446800157,-0.07499106189536289,-0.06712698173561056,-5.017447630745494,138.4732478432328,39.050077611111114,69.837273,0.0006474962529751198,0.0026950591750147528,94.75635591489312,134.0,0.0020028548470567616,4.2,0.483778624663584,7478608.5887537,8568.964038889606
VAH10,274.0,3888561.209022301,3880771.287058491,7789.921963809989,11822.82397141305,4.395101482160316,0.6200247818393124,1.0605882706647496,2019.756434990093,13.334138658951504,5.504465663929521,6.863829396044149,-0.07502928811820013,-0.06720251914320002,-5.006459864170594,138.46601677062014,37.60146968238993,69.632339,0.0006406985573774498,0.002662484439103133,94.75635591489312,133.0,0.0020032915891193097,4.2,0.4836030270076257,7490431.412725113,8582.298177548557
VAH10,275.0,5086.538058659993,1530.6388138905168,3555.8992447694764,7.182160897403482,2.1331391937898854,0.6200513509280218,1.050081647784139,1009.9392174901441,6.671540243155129,5.42702611485997,6.494195123834254,-0.07118661325435582,-0.06615920384568287,-5.026259181696702,68.34971171262627,38.03329633333333,62.223236,0.0006195087639854886,0.0021394694059181305,94.75635591489312,132.0,0.6990804361947994,4.2,0.5141892099271237,7490438.5948860105,8588.969717791713
VAH10,276.0,5097.044050550088,1531.350813459605,3565.6932370904838,7.184307679758048,2.133422892110828,0.6199932888529558,1.0499843730551754,1009.9392174296081,6.671627499692168,5.427419827993439,6.494959596562817,-0.07121014549353408,-0.0661824757570097,-5.009336688739637,68.35318114665213,38.09547644444445,62.302055,0.0006242594514444622,0.0021800825023332855,94.75635591489312,131.0,0.6995610007933252,4.2,0.5128450687277808,7490445.77919369,8595.641345291404
VAH10,277.0,5081.4680625498295,1531.2988134995103,3550.169249050319,7.181257536107482,2.1306865846228216,0.6199331855577037,1.049935799167533,1009.9392173895612,6.671491446425514,5.427551131009984,6.496070864420665,-0.07120908477515968,-0.06616471493666701,-5.039418792288316,68.3572038648386,38.06482455555555,62.294178,0.0006144474592787114,0.0021697507018736293,94.75635591489312,130.0,0.698650312340816,4.2,0.5144269635336689,7490452.960451226,8602.31283673783
VAH10,278.0,5086.360058790073,1531.1908134901896,3555.169245299883,7.185155996969101,2.1345377218845054,0.6201010335554638,1.0499774329208005,1009.9392175003886,6.671222663203935,5.427311721451317,6.496641098022511,-0.07107115997338953,-0.0659277907764169,-5.006399349651701,68.35708064018478,38.11386833333333,62.357235,0.000613273416987825,0.002181027368042043,94.75635591489312,129.0,0.6989613798881504,4.2,0.5146319725943063,7490460.145607223,8608.984059401035
VAH10,279.0,5103.87804524973,1531.638813230209,3572.2392320195213,7.1861229404467375,2.1341731429218083,0.6193915588797279,1.0501164754096914,1009.9392175003886,6.670816937317125,5.4271496595962185,6.495682104047953,-0.0708260330534762,-0.06551520431059911,-4.985228675150296,68.34908203154626,38.08759522222223,62.372997,0.0006235345805862586,0.00216683207070491,94.75635591489312,128.0,0.6999068552087109,4.2,0.5120853186328685,7490467.331730164,8615.65487633835
VAH10,280.0,5079.360064200126,1530.784813879989,3548.5752503201365,7.181705094016879,2.1320601536895265,0.6200589208410262,1.0501095105898792,1009.9392174994573,6.671236595640821,5.42731164308485,6.497572232717824,-0.07111470290005834,-0.06598144307584711,-5.041836906323923,68.36142228977279,38.17604911111111,62.341469,0.0006214180318893271,0.0021850170492209685,94.75635591489312,127.0,0.6986264422030002,4.2,0.5149898206523909,7490474.513435258,8622.326112933992
VAH10,281.0,5092.0280543696135,1531.4688133597374,3560.559241009876,7.185801033250644,2.134347838073823,0.6200715207017684,1.0499705033658988,1009.9392174798995,6.671368868396073,5.428516135692613,6.499406431239732,-0.07119730949972641,-0.06608573027906156,-5.012492369663178,68.36956683496672,38.10248244444445,62.317822,0.0005967435827495215,0.002171506359446489,94.75635591489312,126.0,0.6992418743558295,4.2,0.5138072084272904,7490481.6992362905,8628.997481802387
VAH10,282.0,5095.444051799364,1531.4328134199604,3564.011238379404,7.185527837264327,2.134032554463106,0.6200584189976431,1.0502137466121635,1009.9392174901441,6.6714095618622835,5.428801899016895,6.50104660222439,-0.07126447217360907,-0.06616487827924039,-5.0232113854139016,68.37747553161634,38.04818466666667,62.215355,0.0005963868322930592,0.002163329547518659,94.75635591489312,125.0,0.699450568419221,4.2,0.5132337242011955,7490488.884764128,8635.66889136425
VAH10,283.0,5105.4120439505205,1531.8908129204065,3573.521231030114,7.187486239609985,2.134892087885325,0.6194224995902171,1.0503596410731535,1009.9392173793167,6.671472566237213,5.429041465308498,6.500977341940282,-0.07129684581558093,-0.06619879246081205,-5.005801237688516,68.37929302278847,38.03767488888889,62.506989,0.000622907531965583,0.002205947841351954,94.75635591489312,124.0,0.6999476634338325,4.2,0.5120740540204409,7490496.072250368,8642.340363930487
VAH10,284.0,5091.9100545197725,1531.4508133903146,3560.459241129458,7.18393646895769,2.1328660580040126,0.6199754533781988,1.0500052181437378,1009.9392174296081,6.671483535763853,5.429666594620933,6.502881788163792,-0.071343897247199,-0.06626036818648967,-5.046807039038754,68.38754644122142,38.07445822222222,62.396645,0.0006267322574802835,0.0021784038524281448,94.75635591489312,123.0,0.6992384396046154,4.2,0.513464916475394,7490503.256186836,8649.011847466252
VAH10,285.0,5107.160042679869,1532.2268127202988,3574.93322995957,7.187735454008262,2.1344116931730737,0.6193579937925853,1.0499983555921661,1009.9392174901441,6.67166820018201,5.43016081274916,6.503743027806606,-0.07143081416020292,-0.06636583594337245,-5.016760098972,68.39289396384616,38.098103555555554,62.278412,0.000615494214203472,0.002171788282508054,94.75635591489312,122.0,0.6999845706976716,4.2,0.5117566173469993,7490510.443922291,8655.683515666433
VAH10,286.0,5102.242046490312,1531.890813040547,3570.3512334497645,7.18603312199337,2.134000100770389,0.6193366887902616,1.0499774329208005,1009.9392174892128,6.67114974674252,5.430168531846224,6.504104281549175,-0.07123366195760812,-0.06609524263183075,-5.030212343813204,68.39081936577453,37.986004,62.341469,0.0006131874013964712,0.0021983276613259752,94.75635591489312,121.0,0.6997612423945486,4.2,0.5123145662479014,7490517.629955413,8662.354665413175
VAH10,287.0,5115.9800358098,1533.2808119403198,3582.69922386948,7.195460684635123,2.137366724512508,0.6196081309334974,1.0503943664304656,1009.939217380248,6.670225959556224,5.425937330341691,6.498364141546708,-0.07039920523595734,-0.0648150150167298,-4.895145558087037,68.3467599975762,38.266253444444445,62.246887,0.0006359033601581425,0.0021721553007496217,94.75635591489312,120.0,0.7002957788716978,4.2,0.5113542908667743,7490524.825416097,8669.024891372732
VAH10,288.0,5118.388034019619,1530.8308138204738,3587.5572201991454,7.190009271978519,2.1377921924273915,0.6197548287790502,1.0505056307494012,1009.9392174296081,6.670037957607981,5.425188499560073,6.496947126915328,-0.07014441429308213,-0.0644564857795832,-4.9390222963165655,68.33639278903158,38.37309855555556,62.105011,0.0005930293828752928,0.002141251118858744,94.75635591489312,119.0,0.7009154437596894,4.2,0.5107635071234322,7490532.015425369,8675.69492933034
VAH10,289.0,5105.474043959752,1529.768814669922,3575.7052292898297,7.1856234192221855,2.136802401218091,0.6197440693056766,1.0505472398172315,1009.939217380248,6.670328604421366,5.425667083578003,6.4987395717832745,-0.07035631966628889,-0.06477263806537885,-4.992056870507724,68.34590085784443,38.40550311111111,62.443935,0.0006140661326058073,0.002170619385853891,94.75635591489312,118.0,0.7003669391915174,4.2,0.5122192121226825,7490539.201048789,8682.365257934762
VAH10,290.0,5087.272058099508,1529.638814699836,3557.633243399672,7.1803614244353255,2.133561645251189,0.6201420890765142,1.0502832290652075,1009.9392174398527,6.670991101566901,5.429581684553234,6.506397629205039,-0.07109489414677031,-0.06584561887432834,-5.090287258693024,68.39507261197933,38.151525,62.483345,0.0006093192702372163,0.0021746301046709614,94.75635591489312,117.0,0.6993204221770528,4.2,0.5140403744241636,7490546.381410213,8689.036249036328
VAH10,291.0,5114.55003690999,1531.828812980093,3582.721223929897,7.190402298135943,2.1377251468162943,0.6195214098328126,1.0501025246111204,1009.9392174994573,6.671360705969175,5.43090215953312,6.50824628634023,-0.07129795891184237,-0.06613546573521686,-5.009816962509362,68.40784349817783,38.10248444444445,62.609455,0.0006268356027738419,0.002203194385336648,94.75635591489312,116.0,0.7004958790264249,4.2,0.5114369010599038,7490553.571812511,8695.707609742298
VAH10,292.0,5114.176037309691,1532.276812730357,3581.8992245793343,7.189207188767444,2.1358426610443924,0.6193836191847545,1.0500330738964962,1009.9392174901441,6.671491863982957,5.431751456126265,6.5091492091071865,-0.07136117984395186,-0.06621051948836905,-5.027155309390125,68.41625003894441,38.07358277777777,62.61734,0.0006313443647244225,0.002208553212392189,94.75635591489312,115.0,0.700386376700398,4.2,0.5111037932984274,7490560.7610197,8702.37910160628
VAH10,293.0,5119.442033099942,1532.2648127302527,3587.177220369689,7.190419959579948,2.136833877935876,0.619425182450342,1.0499913555074432,1009.939217380248,6.671497245908869,5.432075736569395,6.50988589308632,-0.07145594907673361,-0.06632623395256924,-5.021543667181064,68.42063669757087,38.10686122222222,62.49123,0.0006152562486473842,0.002189430761702562,94.75635591489312,114.0,0.7006969113385135,4.2,0.510588628008975,7490567.951439659,8709.050598852189
VAH10,294.0,5112.596038500778,1532.8428123006595,3579.7532262001187,7.1891218394203005,2.134378523813239,0.6193220427869536,1.0499983026948003,1009.9392174901441,6.671402299234749,5.432268753179215,6.510983901337843,-0.07145109339900994,-0.06630708066217293,-5.030714494108494,68.42384485277118,38.12788077777778,62.562164,0.000617389921302276,0.0022010969328579736,94.75635591489312,113.0,0.7001830770987039,4.2,0.5110596151533046,7490575.140561499,8715.722001151424
VAH10,295.0,5116.728035280481,1532.704812420532,3584.023222859949,7.19150658233055,2.136812189710177,0.6194184784780302,1.0500122711258266,1009.939217469655,6.671244124469826,5.432183686378582,6.511275612677019,-0.07144183434032966,-0.06627129585001051,-5.013217692344156,68.42388744087465,38.15415511111112,62.562164,0.000621169984342526,0.002188847227891857,94.75635591489312,112.0,0.7004521635990147,4.2,0.5110327672498557,7490582.332068081,8722.393245275895
VAH10,296.0,5108.774041449651,1532.5288125397635,3576.2452289098874,7.19139377596476,2.136687866769285,0.6195030505436674,1.05006081327505,1009.9392174798995,6.671188678299989,5.432137489345903,6.512081839059545,-0.07140950377356878,-0.06618405047425598,-5.017049318894834,68.4263945388433,38.20932822222223,62.593697,0.000615704201303408,0.0021849457934060325,94.75635591489312,111.0,0.7000202396689094,4.2,0.512114417697067,7490589.523461857,8729.064433954194
VAH10,297.0,5124.282029420137,1532.6788123296574,3591.60321709048,7.194693273929907,2.139306761505909,0.619565257634153,1.050165126880137,1009.9392174901441,6.671016079187403,5.432631707474131,6.512345832179112,-0.07150842015229755,-0.0663499622181865,-4.98806225759428,68.42542163355444,38.12525255555556,62.499111,0.0006108285837665821,0.0021702234928017224,94.75635591489312,110.0,0.7008988179163326,4.2,0.5105495788445311,7490596.718155131,8735.735450033382
VAH10,298.0,5110.244040270336,1532.2888127202168,3577.955227550119,7.191716853771574,2.137920265467128,0.619528850648239,1.0501234155440664,1009.9392173895612,6.671105202106888,5.432577517061752,6.513666291485704,-0.07147620697619038,-0.06625935453374657,-5.020937541509724,68.43152704252154,38.14014155555556,62.735569,0.0006219673296550573,0.00222539844966119,94.75635591489312,109.0,0.7001534954798054,4.2,0.5121649009400413,7490603.909871985,8742.406555235488
VAH10,299.0,5104.1100450204685,1532.9768121400848,3571.133232880384,7.192131979157425,2.136090051871448,0.6194959166787899,1.0499774435002738,1009.9392174994573,6.671026400584871,5.433002263316409,6.514347468495802,-0.07146076883888677,-0.06622386078062703,-5.018382899269582,68.43527031762561,38.16291277777778,62.585812,0.000610964668424773,0.0021907052775117,94.75635591489312,108.0,0.6996583540287018,4.2,0.5127040104014103,7490611.102003964,8749.077581636073
VAH10,300.0,5118.41003397014,1533.3028119597584,3585.107222010381,7.194645373264369,2.137447778945009,0.619512167001893,1.0501164683567095,1009.9392174798995,6.671141599421828,5.433202959840058,6.515389617129184,-0.07150567553132076,-0.06627997713047554,-4.999176641511994,68.43912996404052,37.409227342767295,62.585812,0.0006081018039448364,0.0021928944456996364,94.75635591489312,107.0,0.7004337671692084,4.2,0.5110302099169054,7490618.296649337,8755.748723235494
VAH10,301.0,5944.06539419014,2223.844276850112,3720.221117340028,9.493459454495,2.323600668992258,0.6240897252525575,1.0511031770243857,1009.9392173793167,6.671459554824835,5.425806144874847,6.4361145921643015,-0.06985196180748307,-0.06580605054857218,0.0,68.14713633503094,38.04468111111111,61.056694,0.0005783573618578224,0.0020463498990200353,94.75635591489312,106.0,0.6258714988190159,4.2,0.5353600373364691,7490627.790108792,8762.42018279032
VAH10,302.0,5115.4220361998305,1516.548824920319,3598.8732112795115,7.168337977227748,2.1596422894871745,0.6203562287853633,1.0501859084918606,1009.9392173904926,6.67137995403155,5.429859728780453,6.4467188212640325,-0.07004154803746844,-0.06601250113815196,-5.059577166551563,68.2039795636482,38.04117766666666,61.11187,0.0006177371329149435,0.002046605010423384,94.75635591489312,105.0,0.7035339774141216,4.2,0.514361538666,7490634.958446769,8769.091562744352
VAH10,303.0,5126.934027350507,1519.7308224504814,3607.2032049000254,7.171006165848531,2.153402579122192,0.6194470545795123,1.0501650387178612,1009.9392174398527,6.671228477884223,5.431735978748904,6.457642762041833,-0.07022553811135707,-0.06605213794565772,-5.068118759085195,68.25228575973017,38.09022233333334,61.513859,0.00061213222888062,0.0020922587875731613,94.75635591489312,104.0,0.7035790173340992,4.2,0.5116910621337588,7490642.1294529345,8775.762791222236
VAH10,304.0,5123.436030049808,1522.1468205796557,3601.289209470153,7.174177619168988,2.149514274141542,0.6193507553098067,1.0501512078199857,1009.9392174398527,6.6710818148834035,5.433334223673368,6.466815729486365,-0.07045440887536425,-0.06615675137083249,-5.07260513704216,68.29696566435729,38.08409144444445,61.81337,0.0006180131366436199,0.002120572831276198,94.75635591489312,103.0,0.7029050793935925,4.2,0.5116058997877898,7490649.303630554,8782.433873037118
VAH10,305.0,5126.668027489446,1524.4528187196702,3602.215208769776,7.179487617669928,2.1483902143024785,0.619279028291172,1.0503178909456812,1009.9392173895612,6.6709505574983385,5.434399694167523,6.474431610075242,-0.07057203722291808,-0.06615532107306442,-5.049998940236719,68.33027221983295,38.14451988888889,61.829136,0.0006179916727974459,0.002108425618659745,94.75635591489312,102.0,0.7026425720281713,4.2,0.5112069156950455,7490656.483118172,8789.104823594618
VAH10,306.0,5123.7120298100635,1526.0388175696137,3597.67321224045,7.182688186684279,2.1470413083051825,0.6198443147857343,1.0501164683567095,1009.9392173895612,6.670855946721304,5.434893951478984,6.479671270468715,-0.07065837328284483,-0.06616152171188533,-5.038635655091085,68.35258818984416,38.26450222222222,62.294178,0.0006095569571143208,0.0021691039783401315,94.75635591489312,101.0,0.7021614781059068,4.2,0.5115309292525717,7490663.665806359,8795.775679541339
VAH10,307.0,5130.440024579875,1527.3028165902942,3603.137207989581,7.187327821597384,2.147520924590536,0.6192839853364881,1.050151232505423,1009.939217380248,6.6710366698436605,5.43561978170235,6.48493907226072,-0.07078662446203984,-0.06624610163894958,-5.016396301263114,68.37520649040421,38.16203633333333,62.12077,0.0006326922127479328,0.002132427160321052,94.75635591489312,100.0,0.7023056873732068,4.2,0.5108693104986317,7490670.85313418,8802.446716211183
VAH10,308.0,5120.578032210469,1528.1668159002438,3592.4112163102254,7.186822065338667,2.1447375881124047,0.619808403505653,1.0501998769228866,1009.9392173793167,6.670888213826868,5.436669853185611,6.4903592889956565,-0.07093196090220774,-0.06637786484684062,-5.0376083502142,68.39587419055783,38.208451777777775,62.262646,0.0006291489327302718,0.0021543788510965897,94.75635591489312,99.0,0.7015636113174201,4.2,0.5117305323371407,7490678.039956246,8809.11760442501
VAH10,309.0,5145.714012800716,1529.260815029964,3616.453197770752,7.193117430998562,2.14775322767913,0.6192128062562077,1.050331866429689,1009.939217469655,6.671041278504409,5.437233386454475,6.49312490433216,-0.0710227039744365,-0.0664229487056051,-4.992010222358715,68.40742004620553,38.197067222222216,62.270531,0.0006255381156687545,0.002135297705316471,94.75635591489312,98.0,0.7028088208505751,4.2,0.5090433187813591,7490685.233073676,8815.788645703513
VAH10,310.0,5142.406015350483,1529.4728148505092,3612.933200499974,7.191599129654392,2.1458894926172856,0.6191450576720963,1.0500747887590578,1009.9392174603418,6.671030351109502,5.437835711124823,6.4960848998550205,-0.07112611367843188,-0.06651800334399557,-5.016220302025303,68.42089944321265,38.22246511111111,62.443935,0.0006220362393558037,0.0021725937226708242,94.75635591489312,97.0,0.7025764184537523,4.2,0.5090971099494119,7490692.424672806,8822.459676054623
VAH10,311.0,5140.078017119318,1529.9688145099208,3610.1092026093975,7.192386641683909,2.145253961745358,0.6191240291118404,1.0501442747385927,1009.939217380248,6.671078471867888,5.438298896131863,6.499086790091486,-0.07122551465064969,-0.06659692569491679,-5.020033040347343,68.43309213187106,38.15415455555555,62.333588,0.0006226662736406596,0.0021608885945388814,94.75635591489312,96.0,0.7023452154978439,4.2,0.5093444565993647,7490699.617059448,8829.130754526492
VAH10,312.0,5153.7140066297725,1530.490814089775,3623.223192539997,7.195784479441677,2.147520073400737,0.6191126916989624,1.0500677498829338,1009.9392175003886,6.671000835882077,5.438592417736441,6.5010050601598905,-0.07126315654740052,-0.06661168555124646,-4.994468073214577,68.43794690057351,38.16991866666667,62.396645,0.0006207151042653255,0.002161126993369881,94.75635591489312,95.0,0.7030314813509361,4.2,0.5080370139152078,7490706.812843927,8835.801755362372
VAH10,313.0,5147.162011679262,1530.478814119473,3616.683197559789,7.19437133084322,2.145725221822785,0.6191211357771498,1.0502137466121635,1009.9392174100503,6.671027083834964,5.439186905760026,6.503951584486961,-0.0713323298078204,-0.06668352775866711,-5.017721063497802,68.44968438021112,38.14101744444445,62.45182,0.0006245663599338772,0.0021734731227175627,94.75635591489312,94.0,0.7026557915514001,4.2,0.5085303154331002,7490714.007215258,8842.472782446208
VAH10,314.0,5150.320009279996,1531.0648137005046,3619.255195579492,7.1974145940439875,2.1469276280641103,0.619159334230071,1.0500539260380406,1009.9392173895612,6.670903047622778,5.43907876003467,6.505063628172839,-0.07129883272126683,-0.0665954680443091,-4.992966044078102,68.45271066998075,38.18042766666667,62.530636,0.0006138202633481172,0.002174032207985879,94.75635591489312,93.0,0.7027243334507783,4.2,0.5084536960658183,7490721.204629852,8849.143685493831
VAH10,315.0,5150.502009090036,1531.228813529946,3619.27319556009,7.198229053441819,2.14714946104909,0.6191969999660478,1.0503526374619396,1009.9392174994573,6.670029805174761,5.43863861476912,6.504493465100813,-0.07072121547246396,-0.06572001775977429,-4.970441990503275,68.44224711007561,38.25136577777778,62.357235,0.0006247993500548739,0.0021730446270599897,94.75635591489312,92.0,0.7027029965569365,4.2,0.5085037034546255,7490728.4028589055,8855.813715299006
VAH10,316.0,5153.528006769717,1531.6248131599275,3621.903193609789,7.201569066314387,2.146505197720387,0.6193856564251078,1.0505820674427842,1009.9392174808308,6.670493551520059,5.437302936694513,6.504840965528308,-0.07105641371502466,-0.06618776220597919,-4.9444768999221225,68.43943401467939,38.34069555555556,62.467579,0.0006081997372410269,0.0021591206401767415,94.75635591489312,91.0,0.7028007199828985,4.2,0.5079819917031902,7490735.604427972,8862.484208850527
VAH10,317.0,5173.961990940385,1531.344813439995,3642.6171775003895,7.202602956594461,2.14943766648396,0.6187574080937492,1.0504013559357153,1009.9392175003886,6.669676551803587,5.435465399761081,6.502631054650551,-0.07042221067051205,-0.06522487433461413,-4.907462407598402,68.41802227443083,38.32142811111111,62.428169,0.000617891980333489,0.0021686145899154387,94.75635591489312,90.0,0.7040285923782621,4.2,0.5057833565603504,7490742.807030928,8869.15388540233
VAH10,318.0,5166.341996780597,1529.900814450346,3636.4411823302503,7.198709581648563,2.149490793069345,0.6188282216530745,1.0504013559357153,1009.9392174994573,6.669636296815814,5.435395849521043,6.503478893627396,-0.07029037497270013,-0.0649895846499852,-4.948444452195005,68.42129383919033,38.42914977777778,62.45182,0.0006160673317660013,0.002174525650387625,94.75635591489312,89.0,0.703871556431281,4.2,0.5066548824510594,7490750.00574051,8875.823521699145
VAH10,319.0,5164.01799862925,1530.160814399831,3633.857184229418,7.198516945915796,2.148590284419833,0.6187999357950442,1.0505751449408642,1009.9392173904926,6.6696471250875184,5.43556559128997,6.5049105079317,-0.07026275592656449,-0.06493669815736924,-4.952570840229157,68.42464351903136,38.447540222222216,62.554287,0.000619026402456964,0.002186902092030728,94.75635591489312,88.0,0.7036879393514892,4.2,0.5068027503143421,7490757.204257456,8882.493168824232
VAH10,320.0,5163.529999020509,1530.0988144399598,3633.4311845805496,7.1992207227280725,2.1490597136249683,0.6188517369290584,1.0505473597179271,1009.9392174100503,6.66964650937518,5.435743287255364,6.5064806428042194,-0.0702148226640564,-0.06485630111004062,-4.952705486421962,68.42994063931977,38.47644111111111,62.546402,0.0006224991779253144,0.0021746968774688912,94.75635591489312,87.0,0.7036719425024721,4.2,0.5069729105987638,7490764.403478178,8889.162815333608
VAH10,321.0,5165.105997740291,1530.5628139600158,3634.5431837802753,7.199166082566263,2.148212771521599,0.618759621901405,1.0507141768502821,1009.9392173895612,6.669777485688184,5.435951781242544,6.507481602022205,-0.07024542381225612,-0.0648852898189225,-4.955519402371323,68.43430309651988,38.36521755555555,62.790745,0.0006211280224719051,0.0022132749615408017,94.75635591489312,86.0,0.7036725258630453,4.2,0.5066180643966495,7490771.602644261,8895.832592819295
VAH10,322.0,5155.230005450547,1530.5628139805049,3624.667191470042,7.198045223532617,2.146901945178508,0.6193634017461649,1.0504569863319375,1009.9392174994573,6.669623614187632,5.436221949639763,6.508579610273727,-0.07027842702722903,-0.06491082763985802,-4.970055389927524,68.4396314061502,38.45016733333333,62.672512,0.0006343730689764341,0.0022002747531046835,94.75635591489312,85.0,0.7031048445244414,4.2,0.5076884497496558,7490778.800689485,8902.502216433484
VAH10,323.0,5162.7819995498285,1531.0748136099428,3631.7071859398857,7.201927236981844,2.1489005520483007,0.6188503663736771,1.0506932294934794,1009.9392174202949,6.669685349911143,5.436345455192778,6.5094690618448965,-0.0702747146217382,-0.06487640228932584,-4.938656267931023,68.44250872006647,38.406379,62.79863,0.0006215434234798912,0.0022096312524415677,94.75635591489312,84.0,0.7034399643944979,4.2,0.5071760096820295,7490786.002616722,8909.171901783395
VAH10,324.0,5145.510012970306,1531.0628136098385,3614.447199360468,7.199616379772719,2.146683422768739,0.6194321261342348,1.0505402996828566,1009.9392174798995,6.669674428674304,5.436546112533193,6.51110895071027,-0.0702281311107029,-0.06479769041052251,-4.963590253155118,68.44917688596502,38.41951544444444,62.648869,0.000631340411472347,0.002187165641840979,94.75635591489312,83.0,0.7024468303918402,4.2,0.5090721376975081,7490793.202233101,8915.84157621207
VAH10,325.0,5178.835987180471,1531.7208131104708,3647.1151740700006,7.205180292328869,2.150205373062635,0.6188191802841763,1.0506307048072656,1009.9392174901441,6.669531071931997,5.436553988363191,6.510470091592703,-0.07013278224536829,-0.06463276418471331,-4.911181515146524,68.445515858618,38.44929277777778,62.743454,0.0006154606836672241,0.0021952233721798677,94.75635591489312,82.0,0.7042345390157084,4.2,0.5053399985869095,7490800.407413394,8922.511107284
VAH10,326.0,5155.342005309649,1530.680813989602,3624.661191320047,7.199283781127348,2.147419419711948,0.6194255097405911,1.050630641330427,1009.939217380248,6.6694575404236325,5.436793358738625,6.511817845939975,-0.07008460638341427,-0.06453850983654225,-4.9676270773558,68.45087673701295,38.456298222222216,63.027206,0.0006163953683128037,0.0022417253310258478,94.75635591489312,81.0,0.703088405693918,4.2,0.5078116601087398,7490807.606697175,8929.180564824424
VAH10,327.0,5170.04399394989,1531.7968130800873,3638.247180869803,7.203491769166734,2.148079800706685,0.618817850847583,1.0506585076626582,1009.9392174994573,6.669650979055605,5.4365617466434895,6.512179029152723,-0.07006461337395045,-0.06449107716779055,-4.928347321605955,68.45150034135891,38.494833444444446,62.727688,0.0006066249030996183,0.0021927292287877453,94.75635591489312,80.0,0.7037168707127768,4.2,0.506070963905318,7490814.810188944,8935.85021580348
VAH10,328.0,5162.389999900013,1530.826813790016,3631.563186109997,7.19917190778353,2.147294571715729,0.6187648479781542,1.0504847786078568,1009.9392173998058,6.669847600737676,5.437163953764137,6.514166277385951,-0.07011455887338938,-0.06455717021664613,-4.979828752909981,68.46248139593354,38.55964055555555,62.640987,0.000614054723160578,0.002167897360198286,94.75635591489312,79.0,0.7034654852074977,4.2,0.5068170674731637,7490822.009360852,8942.520063404218
